DT,TYPE,NKB,S_UAH,S_FXU,S_FXD
2022-08-01,LFONET,297,24853618.73,0,0.0
2022-08-01,LFONET,298,324381412.4300002,1943802.8300000005,53154.9698375109
2022-08-01,LFONET,305,89197648.85,0,0.0
2022-08-01,LFONET,311,1268384.3300000005,0,0.0
2022-08-01,LFONET,313,0,0,0.0
2022-08-01,LFONET,320,187875855.4,0,0.0
2022-08-01,LFONET,325,1483173141.5,0,0.0
2022-08-01,LFONET,326,107301193.53999999,0,0.0
2022-08-01,LFONET,329,0.0,2.3283064365386963e-10,7.275957614183426e-12
2022-08-01,LFONET,331,10470802.030000001,0,0.0
2022-08-01,LFONET,377,6780070.940000001,0,0.0
2022-08-01,LFONET,381,3380734.3700000006,0,0.0
2022-08-01,LFONET,386,1238736745.3100002,0,0.0
2022-08-01,LFONET,387,92829.02,0,0.0
2022-08-01,LFONET,389,49479511.35,0,0.0
2022-08-01,LFONET,392,231141357.57999995,0,0.0
2022-08-01,LFONET,394,31571679.020000003,0,0.0
2022-08-01,LFONET,395,3219494.6799999992,0,0.0
2022-08-01,LFONET,407,0,0,0.0
2022-08-01,LFONET,455,0,0,0.0
2022-08-01,LFONET,512,2912059.49,0,0.0
2022-08-01,LFONET,553,10157679.929999998,0,0.0
2022-08-01,LFONET,634,13024908.229999999,0,0.0
2022-08-01,LFONET,694,130275789.67000002,4962508.269999996,135704.08137035574
2022-08-01,LFONET,774,2974308.279999999,1.8189894035458565e-12,5.684341886080802e-14
2022-08-01,LSGNET,2,36055669718.55001,44603075914.62999,1219709693.962306
2022-08-01,LSGNET,6,39364146601.15001,20364083743.679996,556873485.549898
2022-08-01,LSGNET,29,3454789616.61,1626528713.52,44478834.67018152
2022-08-01,LSGNET,36,44007857987.959984,22355573571.529995,611332497.5943843
2022-08-01,LSGNET,43,270129035.08999985,120465653.6,3294237.504306973
2022-08-01,LSGNET,46,22571452734.68002,4373010942.959998,119583767.02854362
2022-08-01,LSGNET,49,493559317.97,51161873.3,1399065.6820332198
2022-08-01,LSGNET,62,6367569229.83,5381545036.310001,147163004.2252096
2022-08-01,LSGNET,72,3221881.1399999987,0,0.0
2022-08-01,LSGNET,88,6366326017.119999,2471008202.3099995,67571856.79271287
2022-08-01,LSGNET,91,3155486955.06,1034656032.29,28293564.21328681
2022-08-01,LSGNET,95,80609404.85999998,51851262.82000001,1417917.6348014416
2022-08-01,LSGNET,96,598851891.7500001,1164438629.63,31842581.60361622
2022-08-01,LSGNET,101,953319380.1299999,888690227.2599999,24302003.009685904
2022-08-01,LSGNET,105,2342053405.7500005,2234935780.94,61116252.22021079
2022-08-01,LSGNET,106,10295936614.039997,9979083002.550001,272886656.92834836
2022-08-01,LSGNET,113,1236443693.1200001,166461724.51999998,4552039.851676027
2022-08-01,LSGNET,115,24636211807.01,10601667011.49,289911755.2077465
2022-08-01,LSGNET,123,802053790.51,413153485.28000003,11298039.44586339
2022-08-01,LSGNET,128,187193799.2,55106709.42,1506940.6381431061
2022-08-01,LSGNET,129,0,0,0.0
2022-08-01,LSGNET,133,525588406.18999994,26296140.900000006,719090.7199072428
2022-08-01,LSGNET,136,11954175820.539999,6215778132.349999,169975829.87453714
2022-08-01,LSGNET,142,16117253.04,0,0.0
2022-08-01,LSGNET,143,243555656.92000002,235816875.96,6448616.46221075
2022-08-01,LSGNET,146,278730249.54999995,79197501.80000001,2165724.1950744623
2022-08-01,LSGNET,153,1445952766.09,1585956068.16,43369340.586185955
2022-08-01,LSGNET,171,17601154346.529995,11996953391.39,328067068.23312896
2022-08-01,LSGNET,205,426175477.61,63336876.620000005,1732001.6795830303
2022-08-01,LSGNET,231,123630956.23,31595763.770000003,864013.4916294306
2022-08-01,LSGNET,240,1725811118.5799997,511677158.49,13992254.515896149
2022-08-01,LSGNET,241,66196586.82,351798819.02000004,9620243.023249455
2022-08-01,LSGNET,242,1332.5199999990873,3482799815.39,95240173.68425368
2022-08-01,LSGNET,251,1827596929.6,502770334.5500001,13748689.710571364
2022-08-01,LSGNET,270,2466326755.5400004,987865687.6600003,27014041.764245823
2022-08-01,LSGNET,272,10163218562.970001,25087059375.939995,686027339.7379172
2022-08-01,LSGNET,274,37356827294.83002,25328474089.160004,692629033.9023098
2022-08-01,LSGNET,286,1076753561.1400003,326858617.36,8938231.6347905
2022-08-01,LSGNET,288,1122606998.3700001,540712590.6600001,14786253.52515546
2022-08-01,LSGNET,290,218899003.28,27551185.5,753411.0001476676
2022-08-01,LSGNET,295,4854747745.290001,2284639877.13,62475453.72614754
2022-08-01,LSGNET,296,18269709386.390007,12399661498.469997,339079469.7765296
2022-08-01,LSGNET,297,5558037787.8,2933916598.4500003,80230487.3156205
2022-08-01,LSGNET,298,16188338375.570005,6969870905.670001,190597149.07516283
2022-08-01,LSGNET,305,5328413622.959998,3724783973.52,101857439.81229798
2022-08-01,LSGNET,311,46060813.98,239326.86000000002,6544.60001203218
2022-08-01,LSGNET,313,1571467.44,0,0.0
2022-08-01,LSGNET,320,522962035.82000005,485182685.7000001,13267740.238893474
2022-08-01,LSGNET,325,16044412.14,110910612.14,3032946.630169052
2022-08-01,LSGNET,326,232458458.85999995,534782406.67999995,14624087.514424942
2022-08-01,LSGNET,329,66478963.17000003,77944351.42999998,2131455.714191957
2022-08-01,LSGNET,331,646995715.6299999,713535651.4200001,19512249.6190721
2022-08-01,LSGNET,377,679183145.49,46739047.34,1278119.6802721461
2022-08-01,LSGNET,381,530273953.8099999,187274467.37,5121182.3085926175
2022-08-01,LSGNET,386,1040180401.3700002,117525346.75,3213832.270034948
2022-08-01,LSGNET,387,1087702863.3,53845653.38,1472455.969875795
2022-08-01,LSGNET,389,756383913.62,370431623.4799999,10129773.179175576
2022-08-01,LSGNET,392,608984154.7699999,439167622.26000005,12009418.52463589
2022-08-01,LSGNET,394,91007780.12,7916026.78,216470.59991358704
2022-08-01,LSGNET,395,270516757.19000006,53914870.04999998,1474348.7595915622
2022-08-01,LSGNET,407,1366288074.5700002,4801366.1899999995,131297.51179974075
2022-08-01,LSGNET,455,429825251.55,365650029.67,9999016.36021067
2022-08-01,LSGNET,512,12050000.0,0,0.0
2022-08-01,LSGNET,553,16653148.140000008,14200109.100000001,388314.26688470435
2022-08-01,LSGNET,634,130306338.94999997,314365.32,8596.591611382442
2022-08-01,LSGNET,694,243557020.7,227202254.51999998,6213042.187012901
2022-08-01,LSGNET,774,188982819.98,150933092.05,4127395.96402378
2022-09-01,DFOOS,2,9895703433.789999,21799893964.74,596136958.0662097
2022-09-01,DFOOS,6,105100908828.79001,43626297269.32,1192998836.961765
2022-09-01,DFOOS,29,1464023698.21,473460154.96000004,12947177.495446913
2022-09-01,DFOOS,36,31634092584.959995,18986787243.59,519210121.34973717
2022-09-01,DFOOS,43,170402467.41999996,329979163.23,9023565.660976905
2022-09-01,DFOOS,46,223062662879.98996,73695843420.34001,2015276587.573492
2022-09-01,DFOOS,49,187743792.97,92669765.58999999,2534134.902347916
2022-09-01,DFOOS,62,5288022812.02,4955364662.71,135508733.2495638
2022-09-01,DFOOS,72,1146998.41,1071492.48,29300.88874061353
2022-09-01,DFOOS,88,5204048574.639999,6394276196.759999,174857013.85232136
2022-09-01,DFOOS,91,1262909443.5,1087647972.25,29742674.651203487
2022-09-01,DFOOS,95,42061700.39,132236176.95,3616112.6471891184
2022-09-01,DFOOS,96,7403527931.01,2246805334.88,61440835.440241076
2022-09-01,DFOOS,101,872037280.3399999,465311487.4,12724345.132162562
2022-09-01,DFOOS,105,988535241.75,2050545080.09,56073929.00165715
2022-09-01,DFOOS,106,4059463517.7499995,7028426345.519999,192198398.23017558
2022-09-01,DFOOS,113,744806158.26,237451789.0,6493324.573541234
2022-09-01,DFOOS,115,23719155433.3,13228093723.96,361733665.60273015
2022-09-01,DFOOS,123,288094168.0,426473043.49,11662274.286956567
2022-09-01,DFOOS,128,81742747.44000001,56897253.669999994,1555904.6195369796
2022-09-01,DFOOS,129,13719521.45,15093145.22,412735.1120907008
2022-09-01,DFOOS,133,104176416.25000001,197012091.88,5387466.074172923
2022-09-01,DFOOS,136,17469553219.31,17235931149.47,471331446.9099172
2022-09-01,DFOOS,142,2707422815.53,321824910.81,8800580.574864775
2022-09-01,DFOOS,143,207841964.22,159145355.84,4351967.421230235
2022-09-01,DFOOS,146,367768256.01,192008872.31,5250648.707087502
2022-09-01,DFOOS,153,1116493304.2600002,1980524561.82,54159157.359592654
2022-09-01,DFOOS,171,6466215935.83,7897437047.24,215962247.59055585
2022-09-01,DFOOS,205,128913671.31,117316918.51,3208132.619515103
2022-09-01,DFOOS,231,209159129.61,104845777.92999999,2867098.49242246
2022-09-01,DFOOS,240,1412392447.4900002,718383761.12,19644825.37258741
2022-09-01,DFOOS,241,241842267.3,144181256.20000002,3942761.1721531576
2022-09-01,DFOOS,242,25829453372.18,14353783900.34,392516637.23358285
2022-09-01,DFOOS,251,516062586.03999996,836946018.93,22887012.87251904
2022-09-01,DFOOS,270,2056832201.9,1402272759.29,38346361.613241956
2022-09-01,DFOOS,272,21206312045.489998,25087781949.6,686047099.139699
2022-09-01,DFOOS,274,14427462838.68,14373470275.13,393054978.1815546
2022-09-01,DFOOS,286,738180786.64,438955769.84000003,12003625.236951917
2022-09-01,DFOOS,288,581110830.9399999,803741774.0999998,21979014.07491673
2022-09-01,DFOOS,290,59592540.919999994,41571235.15,1136801.385614981
2022-09-01,DFOOS,295,0,0,0.0
2022-09-01,DFOOS,296,9924044824.26,13889284324.380003,379814494.5220763
2022-09-01,DFOOS,297,152.37,0,0.0
2022-09-01,DFOOS,298,3443180090.339999,6004068830.469999,164186455.87936094
2022-09-01,DFOOS,305,2195463796.33,2891501580.7799997,79070611.96709743
2022-09-01,DFOOS,311,45744301.76,23540378.37,643732.0097023128
2022-09-01,DFOOS,313,771161.6799999999,2246888.88,61443.12005381665
2022-09-01,DFOOS,320,841517958.05,561985927.2500001,15367991.316320557
2022-09-01,DFOOS,325,1517986506.7600002,136773139.9,3740179.8236738616
2022-09-01,DFOOS,326,611669369.6099999,648599642.4899999,17736518.2831719
2022-09-01,DFOOS,329,5860749.43,47568002.29000001,1300788.1704522457
2022-09-01,DFOOS,331,21324479.419999998,202203356.15,5529425.686244482
2022-09-01,DFOOS,377,337635289.39000005,197113523.71,5390239.8153060265
2022-09-01,DFOOS,381,317723482.08,521733357.40999997,14267249.974294884
2022-09-01,DFOOS,386,1445223955.6399999,300892633.9200001,8228169.356223645
2022-09-01,DFOOS,387,375568963.00999993,205874951.01000002,5629828.6237373045
2022-09-01,DFOOS,389,286648717.71000004,447433078.2099999,12235444.567470452
2022-09-01,DFOOS,392,1113310734.63,921998454.1399999,25212845.28639324
2022-09-01,DFOOS,394,68993536.69,83400309.38,2280653.603911552
2022-09-01,DFOOS,395,103322681.49000001,60719943.5,1660439.3796863975
2022-09-01,DFOOS,407,0,0,0.0
2022-09-01,DFOOS,455,14223696.67,0,0.0
2022-09-01,DFOOS,512,959018.02,75759.53,2071.709882248705
2022-09-01,DFOOS,553,39168427.32999999,68571634.22999999,1875150.6546600086
2022-09-01,DFOOS,634,8438498.16,286818.2,7843.291785849061
2022-09-01,DFOOS,694,226508753.84,160702096.03,4394537.828355474
2022-09-01,DFOOS,774,494005569.24,223768343.42999998,6119138.917814736
2022-09-01,DSG,2,49074450279.479996,35121185702.56,960419203.9771825
2022-09-01,DSG,6,45213749665.03999,9132375760.43,249732714.96393076
2022-09-01,DSG,29,2275730445.9,1026851346.6600002,28080138.333433602
2022-09-01,DSG,36,47786023210.24999,27802795605.539997,760291496.1343886
2022-09-01,DSG,43,162009696.54000002,154345147.91,4220701.583052126
2022-09-01,DSG,46,68202276141.83,43069144117.65002,1177763002.0741837
2022-09-01,DSG,49,117197879.51999998,40257285.239999995,1100870.288717643
2022-09-01,DSG,62,9805591905.179998,2725003219.87,74517570.26164523
2022-09-01,DSG,72,30907115.289999995,0,0.0
2022-09-01,DSG,88,9122802671.48,8118325392.069999,222002630.45536327
2022-09-01,DSG,91,1105935371.57,312866937.26,8555617.0392085
2022-09-01,DSG,95,359131640.06,20917801.0,572015.3629069747
2022-09-01,DSG,96,2097023534.9199998,187491356.48,5127113.328921534
2022-09-01,DSG,101,585847975.9599999,230251880.95,6296436.859764933
2022-09-01,DSG,105,3734172325.8400006,1816907756.4199998,49684914.282198384
2022-09-01,DSG,106,8207614408.960002,6347759312.589999,173584969.41611108
2022-09-01,DSG,113,935880895.7299999,491668777.84000003,13445108.0391374
2022-09-01,DSG,115,27122244654.159996,14910595887.329998,407743142.67787105
2022-09-01,DSG,123,789089578.9599999,133368361.58999999,3647073.2155455765
2022-09-01,DSG,128,605261992.8000001,168928152.51,4619486.458601094
2022-09-01,DSG,129,19505131.310000002,13625268.030000001,372594.7405697784
2022-09-01,DSG,133,425825589.51,165757525.7,4532782.92578879
2022-09-01,DSG,136,22470759691.069996,26430916570.469997,722776277.2014787
2022-09-01,DSG,142,682525524.8000001,35508332.07999999,971006.0565621869
2022-09-01,DSG,143,391189193.15000004,201634968.82999998,5513882.643306005
2022-09-01,DSG,146,519517191.87000006,43274171.39000001,1183369.6501916943
2022-09-01,DSG,153,3407248369.0200005,987686703.6600001,27009147.291938987
2022-09-01,DSG,171,26794297658.420002,16156664838.880001,441817976.0472098
2022-09-01,DSG,205,241855643.35000002,28481547.96,778852.5664094331
2022-09-01,DSG,231,632133364.37,305272211.14,8347932.6837778855
2022-09-01,DSG,240,1327391577.8499997,233783551.25000003,6393013.439125368
2022-09-01,DSG,241,666083722.47,2037675196.02,55721990.888904676
2022-09-01,DSG,242,6699936051.78,7076667893.849999,193517605.09973034
2022-09-01,DSG,251,1501925589.2899997,666113815.59,18215458.49690719
2022-09-01,DSG,270,5402916894.25,8633262002.07,236084017.4923294
2022-09-01,DSG,272,14261208027.759998,8600116170.859999,235177616.0656957
2022-09-01,DSG,274,42916430661.80999,34242626620.470005,936394245.8959326
2022-09-01,DSG,286,1005526720.1999999,422737268.34000003,11560116.283915706
2022-09-01,DSG,288,1458473127.78,513068537.44,14030302.976870866
2022-09-01,DSG,290,121422645.67999999,269698523.43,7375139.420978653
2022-09-01,DSG,295,6133841605.900002,2780527157.83,76035920.37513058
2022-09-01,DSG,296,22509137727.559994,19333838913.010002,528700549.46073955
2022-09-01,DSG,297,21996421333.829998,18413704838.710003,503538687.2538188
2022-09-01,DSG,298,8224805581.470001,5062329975.92,138433792.26768318
2022-09-01,DSG,305,6328032370.35,3653030116.3099995,99895268.51752596
2022-09-01,DSG,311,51151689.29000001,237671.77000000002,6499.340144276784
2022-09-01,DSG,313,29181307.169999994,25094864.99,686240.7910064918
2022-09-01,DSG,320,694017987.51,129285325.14999996,3535419.052137626
2022-09-01,DSG,325,1576390.2399999998,0,0.0
2022-09-01,DSG,326,1366990879.4399998,356526559.58000004,9749527.178508338
2022-09-01,DSG,329,165057553.91000003,72296121.47,1976999.9800375183
2022-09-01,DSG,331,374562826.7499999,231720530.54999998,6336598.353505467
2022-09-01,DSG,377,705813163.9100001,34936514.120000005,955369.1998052974
2022-09-01,DSG,381,632691250.4699999,235395389.87,6437090.56048085
2022-09-01,DSG,386,2685078451.67,207197683.13,5665999.877763983
2022-09-01,DSG,387,204215637.18999997,216685485.74,5925452.047384914
2022-09-01,DSG,389,1636993542.9199998,3487853716.45,95378376.98052426
2022-09-01,DSG,392,4268686828.88,696297286.87,19040851.628719717
2022-09-01,DSG,394,93085047.82000001,27774762.769999996,759524.9139972545
2022-09-01,DSG,395,142031439.45999998,8671229.19,237122.26308909827
2022-09-01,DSG,407,3149810235.97,1871590698.07,51180266.62409826
2022-09-01,DSG,455,1277253454.1399999,896332274.81,24510981.410554405
2022-09-01,DSG,512,8378363.8100000005,129603.31999999999,3544.114896386517
2022-09-01,DSG,553,5464577330.29,173239277.04,4737377.888133536
2022-09-01,DSG,634,15482116.0,906793.77,24797.060046050436
2022-09-01,DSG,694,823130561.5199999,611293473.2600001,16716348.814556751
2022-09-01,DSG,774,758543064.7499999,144312716.39999998,3946356.065039405
2022-09-01,LFONET,2,127216248.88000008,5310587.159999967,145222.5997166969
2022-09-01,LFONET,6,11459261976.42,7811417.430000044,213609.96674743266
2022-09-01,LFONET,29,56189202.83999999,0,0.0
2022-09-01,LFONET,36,5620583072.6399975,103224504.30999999,2822763.362830405
2022-09-01,LFONET,43,5685927.220000002,0,0.0
2022-09-01,LFONET,46,47332083866.350006,180030311.34999943,4923084.595800772
2022-09-01,LFONET,49,14343769.909999998,0,0.0
2022-09-01,LFONET,62,2705508437.2500005,40410912.62,1105071.362316305
2022-09-01,LFONET,72,551207.47,0,0.0
2022-09-01,LFONET,88,6172408840.050001,13663943.810000004,373652.36322965607
2022-09-01,LFONET,91,358127159.8199999,7471610.640000001,204317.65613121638
2022-09-01,LFONET,95,16505758.290000003,4422.2300000000005,120.92970471934937
2022-09-01,LFONET,96,5867678937.850001,4898725.329999983,133959.88170178793
2022-09-01,LFONET,101,31896310.959999997,-7.450580596923828e-09,0.0
2022-09-01,LFONET,105,205942842.45999998,8057157.739999999,220329.9480975481
2022-09-01,LFONET,106,102365314.69999997,2771481.889999993,75788.56970187556
2022-09-01,LFONET,113,54167240.65,0.0,0.0
2022-09-01,LFONET,115,15268732266.619997,8502463.729999999,232507.22559791734
2022-09-01,LFONET,123,22533147.619999997,72821.25,1991.3600739432188
2022-09-01,LFONET,128,25972835.910000004,0,0.0
2022-09-01,LFONET,129,328347.17000000004,2396636.9299999997,65538.11001788419
2022-09-01,LFONET,133,25230516.51,0,0.0
2022-09-01,LFONET,136,3729389993.4,101122472.46,2765281.4835678693
2022-09-01,LFONET,142,4098278099.3400006,-0.07999999961793947,-0.0021876691992019914
2022-09-01,LFONET,143,10560313.170000002,1099773.08,30074.246211230395
2022-09-01,LFONET,146,16369448.600000001,992314.0899999999,27135.687174242386
2022-09-01,LFONET,153,1408394991.2499998,13534639.760000004,370116.43213029753
2022-09-01,LFONET,171,3930887572.26,480622.36000000016,13143.034187800467
2022-09-01,LFONET,205,773645.3799999997,0.0,0.0
2022-09-01,LFONET,231,134891852.25,13.530000000000001,0.3699895538795577
2022-09-01,LFONET,240,101607372.28000003,13938418.120000001,381158.1006655983
2022-09-01,LFONET,241,6795026.19,893.0900000000001,24.422318601204324
2022-09-01,LFONET,242,17389037953.859997,39674262.52000012,1084927.0281060874
2022-09-01,LFONET,251,3691312.5399999996,124638.45999999996,3408.346504924987
2022-09-01,LFONET,270,519198620.7100001,1081698.8200000115,29579.98993672186
2022-09-01,LFONET,272,15981950100.170006,1110594943.759999,30370179.437003303
2022-09-01,LFONET,274,4138327282.71,60418859.46000007,1652205.976165345
2022-09-01,LFONET,286,102346764.9,0,0.0
2022-09-01,LFONET,288,84819378.72999999,0.0,0.0
2022-09-01,LFONET,290,1138255.8599999999,0.0,0.0
2022-09-01,LFONET,295,0,0,0.0
2022-09-01,LFONET,296,5954511028.090001,73636071.9899999,2013642.0861066543
2022-09-01,LFONET,297,24617417.609999996,0,0.0
2022-09-01,LFONET,298,318684739.2299999,1818069.01,49716.6697658647
2022-09-01,LFONET,305,88245472.99,0,0.0
2022-09-01,LFONET,311,1134753.4399999997,0,0.0
2022-09-01,LFONET,313,0,0,0.0
2022-09-01,LFONET,320,181564710.42999995,0,0.0
2022-09-01,LFONET,325,1460508806.9,0,0.0
2022-09-01,LFONET,326,98334092.03999999,0,0.0
2022-09-01,LFONET,329,4.656612873077393e-10,2.3283064365386963e-10,7.275957614183426e-12
2022-09-01,LFONET,331,10340167.290000001,0,0.0
2022-09-01,LFONET,377,6046235.329999999,0,0.0
2022-09-01,LFONET,381,3311373.5000000005,0,0.0
2022-09-01,LFONET,386,1144870149.88,0,0.0
2022-09-01,LFONET,387,121787.80999999997,0,0.0
2022-09-01,LFONET,389,34610381.42,0,0.0
2022-09-01,LFONET,392,226146058.87000003,0,0.0
2022-09-01,LFONET,394,14490285.289999997,0,0.0
2022-09-01,LFONET,395,2740273.26,0,0.0
2022-09-01,LFONET,407,0,0,0.0
2022-09-01,LFONET,455,0,0,0.0
2022-09-01,LFONET,512,2903732.25,0,0.0
2022-09-01,LFONET,553,9847248.66,0,0.0
2022-09-01,LFONET,634,12890159.32,0,0.0
2022-09-01,LFONET,694,122148973.67,4761545.030000003,130208.56773297355
2022-09-01,LFONET,774,2934110.31,1.8189894035458565e-12,0.0
2022-09-01,LSGNET,2,36472212521.62998,43263032080.409996,1183065036.1350992
2022-09-01,LSGNET,6,40101430182.29001,19698666041.17,538677062.8673232
2022-09-01,LSGNET,29,3397516067.5699997,1573979893.91,43041841.74154875
2022-09-01,LSGNET,36,43629805195.58001,22160470973.149998,605997248.2717413
2022-09-01,LSGNET,43,228235797.52999997,107539668.54,2940765.2614538157
2022-09-01,LSGNET,46,22986015447.719986,4382172588.9000025,119834300.16188756
2022-09-01,LSGNET,49,478720150.81,74238747.38,2030122.765979556
2022-09-01,LSGNET,62,7035962716.039999,5014895825.23,137136664.38501883
2022-09-01,LSGNET,72,1907311.04,0,0.0
2022-09-01,LSGNET,88,6346293650.02,2393477732.6899996,65451719.03463626
2022-09-01,LSGNET,91,3138344440.7799997,1015160880.4699999,27760452.42284364
2022-09-01,LSGNET,95,79552724.01,49508625.4,1353856.1880957978
2022-09-01,LSGNET,96,487284696.38000005,1119415567.7600002,30611387.030403133
2022-09-01,LSGNET,101,946343973.1599997,878835463.88,24032515.9803766
2022-09-01,LSGNET,105,2224636381.26,2229895889.7099996,60978432.034860514
2022-09-01,LSGNET,106,10257673305.999998,9942407036.679998,271883720.91575825
2022-09-01,LSGNET,113,1203253559.1000004,163812517.31999996,4479594.989143691
2022-09-01,LSGNET,115,24870984493.569992,10364578813.75,283428373.351728
2022-09-01,LSGNET,123,842837192.71,389390104.09,10648209.231143657
2022-09-01,LSGNET,128,190069733.31,55865738.76,1527696.9520298832
2022-09-01,LSGNET,129,0,0,0.0
2022-09-01,LSGNET,133,572233188.26,25238374.78,690165.1903545666
2022-09-01,LSGNET,136,11538016906.070004,6519867570.129999,178291418.59764934
2022-09-01,LSGNET,142,15095503.55,0,0.0
2022-09-01,LSGNET,143,234041173.65999994,227843787.6,6230585.464031983
2022-09-01,LSGNET,146,306549087.0100001,74333273.69,2032707.6696947652
2022-09-01,LSGNET,153,1377073609.1400003,1560604381.63,42676076.78800939
2022-09-01,LSGNET,171,16632631637.859997,11877447796.51,324799084.3650016
2022-09-01,LSGNET,205,407288232.31,62231679.92,1701779.1197912963
2022-09-01,LSGNET,231,112496784.17999999,33465733.2,915149.4232757065
2022-09-01,LSGNET,240,1621701448.92,507559701.12999994,13879659.082655609
2022-09-01,LSGNET,241,59008844.45000001,350459602.31,9583620.983849531
2022-09-01,LSGNET,242,2014415.2800000014,3444072310.35,94181136.55841349
2022-09-01,LSGNET,251,1822370416.1200004,496662620.3,13581668.981038377
2022-09-01,LSGNET,270,2444603559.0499997,961882967.7499995,26303521.812429234
2022-09-01,LSGNET,272,10088967961.84,24467938287.79,669096938.0230579
2022-09-01,LSGNET,274,37617850004.409996,23785149002.43,650425474.3804793
2022-09-01,LSGNET,286,1014801097.2899998,325017796.34,8887892.791629976
2022-09-01,LSGNET,288,1093561841.8200002,458280139.95000005,12532066.853803534
2022-09-01,LSGNET,290,184278636.76000002,26895758.44,735487.7802267518
2022-09-01,LSGNET,295,5298542789.750001,2159607734.4200006,59056341.6269696
2022-09-01,LSGNET,296,17552259986.389996,11634694213.31,318160777.64284104
2022-09-01,LSGNET,297,5523489402.88,3145973059.9300003,86029354.69036277
2022-09-01,LSGNET,298,15413026216.120003,6824426819.84,186619854.73438957
2022-09-01,LSGNET,305,5431439959.009999,3630736970.3799996,99285643.15779111
2022-09-01,LSGNET,311,41081677.910000004,0,0.0
2022-09-01,LSGNET,313,1571467.44,0,0.0
2022-09-01,LSGNET,320,530930999.28,493148436.40000004,13485570.582412228
2022-09-01,LSGNET,325,15943049.06,85327145.35,2333344.6002854905
2022-09-01,LSGNET,326,225538458.39000005,516291226.80000013,14118430.205148678
2022-09-01,LSGNET,329,63506321.06,69546201.28000002,1901801.033673698
2022-09-01,LSGNET,331,616800821.2099999,694570672.8399999,18993635.874493416
2022-09-01,LSGNET,377,663865826.46,46809007.09,1280032.7901533009
2022-09-01,LSGNET,381,536765790.5299999,178172414.56,4872278.80093851
2022-09-01,LSGNET,386,981244381.3500004,117525346.75,3213832.2700349474
2022-09-01,LSGNET,387,1070261679.21,51681236.94,1413268.1300350572
2022-09-01,LSGNET,389,715942368.6299999,369961657.30999994,10116921.547721265
2022-09-01,LSGNET,392,537199871.6,434364653.91999996,11878077.200658487
2022-09-01,LSGNET,394,88288172.37999998,7916026.78,216470.59991358704
2022-09-01,LSGNET,395,274173662.56,53435838.97999999,1461249.2406053282
2022-09-01,LSGNET,407,1142539598.72,4756435.86,130068.85305972883
2022-09-01,LSGNET,455,408989234.9,365756423.44000006,10001925.78988531
2022-09-01,LSGNET,512,12050000.0,0,0.0
2022-09-01,LSGNET,553,16942310.62,14069570.88,384744.58633909957
2022-09-01,LSGNET,634,130373745.79999998,299837.25,8199.308969990645
2022-09-01,LSGNET,694,235369349.62,223259018.93999997,6105210.999053831
2022-09-01,LSGNET,774,183804365.51000002,149421617.02999997,4086063.3721279996
2022-10-01,DFOOS,2,9871891152.36,21527898833.45,588699015.9166605
2022-10-01,DFOOS,6,108056951064.11002,42903438680.520004,1173231643.5554
2022-10-01,DFOOS,29,1589678902.18,493016932.42999995,13481974.492597474
2022-10-01,DFOOS,36,31226587052.36,20255975298.43,553917166.5972993
2022-10-01,DFOOS,43,165889722.36999997,325331747.37,8896478.054122934
2022-10-01,DFOOS,46,227956222829.71997,73355311882.08002,2005964458.08918
2022-10-01,DFOOS,49,187881023.3,98636308.60000002,2697295.182205499
2022-10-01,DFOOS,62,5262873268.34,5043223282.249999,137911303.2013804
2022-10-01,DFOOS,72,1232460.91,1408910.36,38527.87254639226
2022-10-01,DFOOS,88,5168605631.280001,6479761858.330001,177194693.21576434
2022-10-01,DFOOS,91,1250095971.31,1108613529.62,30315995.95335889
2022-10-01,DFOOS,95,43135073.38000001,134026091.33999999,3665059.4045164427
2022-10-01,DFOOS,96,7454072946.969999,3046792095.78,83317165.43099818
2022-10-01,DFOOS,101,874487729.28,442619473.53000003,12103812.383574978
2022-10-01,DFOOS,105,997557790.5400001,2056566104.05,56238579.110220246
2022-10-01,DFOOS,106,4111245800.2899995,7002889279.78,191500065.07714263
2022-10-01,DFOOS,113,756323341.03,233121582.21999997,6374911.323375791
2022-10-01,DFOOS,115,23517040949.499996,12998300038.229998,355449758.48760957
2022-10-01,DFOOS,123,259660727.27,422665020.96000004,11558140.616813332
2022-10-01,DFOOS,128,77042121.39999999,55781530.17999999,1525394.1955666884
2022-10-01,DFOOS,129,13591984.21,14755612.329999996,403504.9832369847
2022-10-01,DFOOS,133,115765782.62,194641863.83,5322650.13782316
2022-10-01,DFOOS,136,17402538425.240005,16784373791.05,458983220.33247095
2022-10-01,DFOOS,142,2664233733.71,360201976.8300001,9850034.642562198
2022-10-01,DFOOS,143,205619625.22,151385029.25999996,4139754.5779712647
2022-10-01,DFOOS,146,340449324.5199999,165471010.54000002,4524947.9208938815
2022-10-01,DFOOS,153,1107285308.97,1930378286.72,52787864.08886312
2022-10-01,DFOOS,171,6150302033.04,7871131917.080001,215242911.05155787
2022-10-01,DFOOS,205,127686549.78000002,116739852.84,3192352.259588827
2022-10-01,DFOOS,231,216739984.14,106159871.89999999,2903033.528765115
2022-10-01,DFOOS,240,1440743517.04,746650213.28,20417795.958281144
2022-10-01,DFOOS,241,241982738.01999998,145338511.31999996,3974407.3144719778
2022-10-01,DFOOS,242,25990166646.73,16386868774.5,448113101.80045176
